Data Management;Linux and Bash for Data Engineering;Noah Gift ;In this second course of the Python, Bash and SQL Essentials for Data Engineering Specialization, you will learn the fundamentals of Linux necessary to perform data engineering tasks. Additionally, you will explore how to use both Bash and zsh configurations, and develop the syntax needed to interact and control Linux. These skills will allow you to manage and manipulate databases in a Bash environment.;2467;23
Data Analysis;The Structured Query Language (SQL);Alan Paradise;"In this course you will learn all about the Structured Query Language (""SQL"".)   We will review the origins of the language and its conceptual foundations.   But primarily, we will focus on learning all the standard SQL commands, their syntax, and how to use these commands to conduct analysis of the data within a relational database.  Our scope includes not only the SELECT statement for retrieving data and creating analytical reports, but also includes the DDL (""Data Definition Language"") and DML (""Data Manipulation Language"") commands necessary to create and maintain database objects. SHOW ALL COURSE OUTLINE SHOW ALL";16827;278
Data Analysis;Business Data Management and Communication Specialization;Oktay Urcan ;In a world driven by big data, it is crucial to understand how valuable information can be extracted from large volumes of data. Further, it is pivotal to utilize information to its full potential. This not only requires one to extract value from data but also to effectively communicate the information obtained. The Business Data Management and Communication Specialization is tailored to deliver a well-balanced curriculum that focuses on all three aspects - Understanding Data, Extracting Valuable Information, and Effective Communication. The courses in this Specialization will focus on advanced accounting, working with big data, communicating data and information analysis.  Topics covered include: Understand the basics of how to analyze balance sheet and cash flow statements Understand how accrual accounting and fundamental accounting concepts work Learn how to collect, analyze, and visualize data and use the same in decision making processes Learn how to use R to communicate data analytics results Explore various ways that information can generate economic value Understand how crucial information is and learn how to gauge the potential of valuable information;;16
Cloud Computing;Work Smarter with Microsoft Excel;Microsoft;This course is intended for learners with some experience using Microsoft Windows, who are seeking to build presentation skills with Microsoft Excel. To be successful in this course you should have an understanding of the basics of using a Windows-based computer. Experience with printing and using a web browser are an asset, but not required. SHOW ALL COURSE OUTLINE SHOW ALL;42445;534
Security;Writing Secure Code in C++ Specialization;;Explore the C and C++ languages. Look at the specificity of the C/C++ languages and how this impacts security, ways C/C++ can interact with the external world, error handling, the execution environment and much more. This specialization covers C/C++ particularities a programmer needs to know to create secure programs using these languages.;;
Data Analysis;Analyzing and Visualizing Data in Looker;Google Cloud Training;In this course, you learn how to do the kind of data exploration and analysis in Looker that would formerly be done primarily by SQL developers or analysts. Upon completion of this course, you will be able to leverage Looker's modern analytics platform to find and explore relevant content in your organization’s Looker instance, ask questions of your data, create new metrics as needed, and build and share visualizations and dashboards to facilitate data-driven decision making.;12898;262
Data Analysis;Share Data Through the Art of Visualization;Google Career Certificates;This is the sixth course in the Google Data Analytics Certificate. These courses will equip you with the skills needed to apply to introductory-level data analyst jobs. You’ll learn how to visualize and present your data findings as you complete the data analysis process. This course will show you how data visualizations, such as visual dashboards, can help bring your data to life. You’ll also explore Tableau, a data visualization platform that will help you create effective visualizations for your presentations. Current Google data analysts will continue to instruct and provide you with hands-on ways to accomplish common data analyst tasks with the best tools and resources. SHOW ALL COURSE OUTLINE SHOW ALL;222867;5174
Software Development;Programming for Everybody (Getting Started with Python);Charles Russell Severance;This course aims to teach everyone the basics of programming computers using Python. We cover the basics of how one constructs a program from a series of simple instructions in Python.  The course has no pre-requisites and avoids all but the simplest mathematics. Anyone with moderate computer experience should be able to master the materials in this course. This course will cover Chapters 1-5 of the textbook “Python for Everybody”.  Once a student completes this course, they will be ready to take more advanced programming courses. This course covers Python 3. SHOW ALL COURSE OUTLINE SHOW ALL;2708978;217162
Data Analysis;Introduction to Data Science in Python;Christopher Brooks;This course will introduce the learner to the basics of the python programming environment, including fundamental python programming techniques such as lambdas, reading and manipulating csv files, and the numpy library. The course will introduce data manipulation and cleaning techniques using the popular python pandas data science library and introduce the abstraction of the Series and DataFrame as the central data structures for data analysis, along with tutorials on how to use functions such as groupby, merge, and pivot tables effectively. By the end of this course, students will be able to take tabular data, clean it, manipulate it, and run basic inferential statistical analyses.  SHOW ALL COURSE OUTLINE SHOW ALL;704527;26386
Machine Learning;Mathematics for Machine Learning Specialization;David Dye ;For a lot of higher level courses in Machine Learning and Data Science, you find you need to freshen up on the basics in mathematics - stuff you may have studied before in school or university, but which was taught in another context, or not very intuitively, such that you struggle to relate it to how it’s used in Computer Science. This specialization aims to bridge that gap, getting you up to speed in the underlying mathematics, building an intuitive understanding, and relating it to Machine Learning and Data Science. In the first course on Linear Algebra we look at what linear algebra is and how it relates to data. Then we look through what vectors and matrices are and how to work with them. The second course, Multivariate Calculus, builds on this to look at how to optimize fitting functions to get good fits to data. It starts from introductory calculus and then uses the matrices and vectors from the first course to look at data fitting. The third course, Dimensionality Reduction with Principal Component Analysis, uses the mathematics from the first two courses to compress high-dimensional data. This course is of intermediate difficulty and will require Python and numpy knowledge. At the end of this specialization you will have gained the prerequisite mathematical knowledge to continue your journey and take more advanced courses in machine learning.;162210;11655
Machine Learning;Introduction to Machine Learning in Production;Andrew Ng ;"In the first course of Machine Learning Engineering for Production Specialization, you will identify the various components and design an ML production system end-to-end: project scoping, data needs, modeling strategies, and deployment constraints and requirements; and learn how to establish a model baseline, address concept drift, and prototype the process for developing, deploying, and continuously improving a productionized ML application. SHOW ALL COURSE OUTLINE SHOW ALL";65742;2129
Data Analysis;Introduction to Probability and Data with R;Mine Çetinkaya-Rundel;This course introduces you to sampling and exploring data, as well as basic probability theory and Bayes' rule. You will examine various types of sampling methods, and discuss how such methods can impact the scope of inference. A variety of exploratory data analysis techniques will be covered, including numeric summary statistics and basic data visualization. You will be guided through installing and using R and RStudio (free statistical software), and will use this software for lab exercises and a final project. The concepts and techniques in this course will serve as building blocks for the inference and modeling courses in the Specialization. SHOW ALL COURSE OUTLINE SHOW ALL;253986;5330
Machine Learning;Natural Language Processing Specialization;Younes Bensouda Mourri ;Natural Language Processing (NLP) is a subfield of linguistics, computer science, and artificial intelligence that uses algorithms to interpret and manipulate human language.  This technology is one of the most broadly applied areas of machine learning and is critical in effectively analyzing massive quantities of unstructured, text-heavy data. As AI continues to expand, so will the demand for professionals skilled at building models that analyze speech and language, uncover contextual patterns, and produce insights from text and audio. By the end of this Specialization, you will be ready to design NLP applications that perform question-answering and sentiment analysis, create tools to translate languages and summarize text, and even build chatbots. These and other NLP applications are going to be at the forefront of the coming transformation to an AI-powered future. This Specialization is designed and taught by two experts in NLP, machine learning, and deep learning. Younes Bensouda Mourri is an Instructor of AI at Stanford University who also helped build the Deep Learning Specialization. Łukasz Kaiser is a Staff Research Scientist at Google Brain and the co-author of Tensorflow, the Tensor2Tensor and Trax libraries, and the Transformer paper.;86480;4523
Machine Learning;Machine Learning Engineering for Production (MLOps) Specialization;Andrew Ng ;Understanding machine learning and deep learning concepts is essential, but if you’re looking to build an effective AI career, you need production engineering capabilities as well.  Effectively deploying machine learning models requires competencies more commonly found in technical fields such as software engineering and DevOps. Machine learning engineering for production combines the foundational concepts of machine learning with the functional expertise of modern software development and engineering roles.  The Machine Learning Engineering for Production (MLOps) Specialization covers how to conceptualize, build, and maintain integrated systems that continuously operate in production. In striking contrast with standard machine learning modeling, production systems need to handle relentless evolving data. Moreover, the production system must run non-stop at the minimum cost while producing the maximum performance. In this Specialization, you will learn how to use well-established tools and methodologies for doing all of this effectively and efficiently. In this Specialization, you will become familiar with the capabilities, challenges, and consequences of machine learning engineering in production. By the end, you will be ready to employ your new production-ready skills to participate in the development of leading-edge AI technology to solve real-world problems.;41413;2454
Algorithms;Algorithms, Part I;Kevin Wayne ;This course covers the essential information that every serious programmer needs to know about algorithms and data structures, with emphasis on applications and scientific performance analysis of Java implementations. Part I covers elementary data structures, sorting, and searching algorithms. Part II focuses on graph- and string-processing algorithms. SHOW ALL COURSE OUTLINE SHOW ALL;1033050;10022
Machine Learning;Data Engineering, Big Data, and Machine Learning on GCP Specialization;Google Cloud Training;87% of Google Cloud certified users feel more confident in their cloud skills. This program provides the skills you need to advance your career and provides training to support your preparation for the industry-recognized Google Cloud Professional Data Engineer certification. Here's what you have to do 1) Complete the Coursera Data Engineering Professional Certificate 2) Review other recommended resources for the Google Cloud Professional Data Engineer certification exam 3) Review the Professional Data Engineer exam guide 4) Complete Professional Data Engineer sample questions 5) Register for the Google Cloud certification exam (remotely or at a test center) Applied Learning Project This professional certificate incorporates hands-on labs using Qwiklabs platform.These hands on components will let you apply the skills you learn. Projects incorporate Google Cloud products used within Qwiklabs. You will gain practical hands-on experience with the concepts explained throughout the modules.;50073;12055
Business Strategy;AI For Everyone;Andrew Ng;AI is not only for engineers. If you want your organization to become better at using AI, this is the course to tell everyone--especially your non-technical colleagues--to take.  In this course, you will learn:  - The meaning behind common AI terminology, including neural networks, machine learning, deep learning, and data science - What AI realistically can--and cannot--do - How to spot opportunities to apply AI to problems in your own organization - What it feels like to build machine learning and data science projects - How to work with an AI team and build an AI strategy in your company - How to navigate ethical and societal discussions surrounding AI  Though this course is largely non-technical, engineers can also take this course to learn the business aspects of AI. SHOW ALL COURSE OUTLINE SHOW ALL;833235;37240
Machine Learning;Machine Learning on Google Cloud Specialization;Google Cloud Training;"What is machine learning, and what kinds of problems can it solve? How can you build, train, and deploy machine learning models at scale without writing a single line of code?  When should you use automated machine learning or custom training?   This course teaches you how to build Vertex AI AutoML models without writing a single line of code; build BigQuery ML models knowing basic SQL; create Vertex AI custom training jobs you deploy using containers (with little knowledge of Docker); use Feature Store for data management and governance; use feature engineering for model improvement; determine the appropriate data preprocessing options for your use case; use Vertex Vizier hyperparameter tuning to incorporate the right mix of parameters that yields accurate, generalized models and knowledge of the theory to solve specific types of ML problems, write distributed ML models that scale in TensorFlow; and leverage best practices to implement machine learning on Google Cloud. > By enrolling in this specialization you agree to the Qwiklabs Terms of Service as set out in the FAQ and located at: https://qwiklabs.com/terms_of_service <";85136;8341
Algorithms;Data Structures and Algorithms Specialization;Neil Rhodes ;Computer science legend Donald Knuth once said “I don’t understand things unless I try to program them.” We also believe that the best way to learn an algorithm is to program it. However, many excellent books and online courses on algorithms, that excel in introducing algorithmic ideas, have not yet succeeded in teaching you how to implement algorithms, the crucial computer science skill that you have to master at your next job interview. We tried to fill this gap by forming a diverse team of instructors that includes world-leading experts in theoretical and applied algorithms at UCSD (Daniel Kane, Alexander Kulikov, and Pavel Pevzner) and a former software engineer at Google (Neil Rhodes). This unique combination of skills makes this Specialization different from other excellent MOOCs on algorithms that are all developed by theoretical computer scientists. While these MOOCs focus on theory, our Specialization is a mix of algorithmic theory/practice/applications with software engineering. You will learn algorithms by implementing nearly 100 coding problems in a programming language of your choice. To the best of knowledge, no other online course in Algorithms comes close to offering you a wealth of programming challenges (and puzzles!) that you may face at your next job interview. We invested over 3000 hours into designing our challenges as an alternative to multiple choice questions that you usually find in MOOCs.;290887;12567
Machine Learning;Machine Learning Specialization;Emily Fox ;This Specialization from leading researchers at the University of Washington introduces you to the exciting, high-demand field of Machine Learning. Through a series of practical case studies, you will gain applied experience in major areas of Machine Learning including Prediction, Classification, Clustering, and Information Retrieval. You will learn to analyze large and complex datasets, create systems that adapt and improve over time, and build intelligent applications that can make predictions from data.;189375;12322
Machine Learning;IBM AI Foundations for Business Specialization;Rav Ahuja ;This specialization will explain and describe the overall focus areas for business leaders considering AI-based solutions for business challenges. The first course provides a business-oriented summary of technologies and basic concepts in AI. The second will introduce the technologies and concepts in data science. The third introduces the AI Ladder, which is a framework for understanding the work and processes that are necessary for the successful deployment of AI-based solutions.;8666;999
Data Analysis;Data Science Fundamentals with Python and SQL Specialization;Aije Egwaikhide ;Data Science is one of the hottest professions of the decade, and the demand for data scientists who can analyze data and communicate results to inform data driven decisions has never been greater. This Specialization from IBM will help anyone interested in pursuing a career in data science by teaching them fundamental skills to get started in this in-demand field. The specialization consists of 5 self-paced online courses that will provide you with the foundational skills required for Data Science, including open source tools and libraries, Python, Statistical Analysis, SQL, and relational databases. You’ll learn these data science pre-requisites through hands-on practice using real data science tools and real-world data sets. Upon successfully completing these courses, you will have the practical knowledge and experience to delve deeper in Data Science and work on more advanced Data Science projects.  No prior knowledge of computer science or programming languages required.  This program is ACE® recommended—when you complete, you can earn up to 8 college credits.;26608;2008
Data Management;Data Engineering Foundations Specialization;Rav Ahuja ;Data engineering is one of the fastest-growing tech occupations, where the demand for skilled data engineers far outweighs the supply. The goal of data engineering is to make quality data available for fact-finding and data-driven decision making. This Specialization from IBM will help anyone interested in pursuing a career in data engineering by teaching fundamental skills to get started in this field. No prior data engineering experience is required to succeed in this Specialization.  The Specialization consists of 5 self-paced online courses covering skills required for data engineering, including the data engineering ecosystem and lifecycle, Python, SQL, and Relational Databases.  You will learn these data engineering prerequisites through engaging videos and hands-on practice using real tools and real-world databases. You'll develop your understanding of data engineering, gain skills that can be applied directly to a data career, and build the foundation of your data engineering career.  Upon successfully completing these courses, you will have the practical knowledge and experience to delve deeper into data engineering and work on more advanced data engineering projects.;8805;808
Machine Learning;Applied Data Science Specialization;Joseph Santarcangelo ;This action-packed Specialization is for data science enthusiasts who want to acquire practical skills for real world data problems. If you’re interested in pursuing a career in data science, and already have foundational skills or have completed the Introduction to Data Science Specialization, this program is for you!   This 4-course Specialization will give you the tools you need to analyze data and make data driven business decisions leveraging computer science and statistical analysis. You will learn Python–no prior programming knowledge necessary–and discover methods of data analysis and data visualization. You’ll utilize tools used by real data scientists like Numpy and Pandas, practice predictive modeling and model selection, and learn how to tell a compelling story with data to drive decision making. Through guided lectures, labs, and projects in the IBM Cloud, you’ll get hands-on experience tackling interesting data problems from start to finish. Take this Specialization to solidify your Python and data science skills before diving deeper into big data, AI, and deep learning. In addition to earning a Specialization completion certificate from Coursera, you’ll also receive a digital badge from IBM. This Specialization can also be applied toward the IBM Data Science Professional Certificate.  This program is ACE® recommended—when you complete, you can earn up to 12 college credits.;10604;7006
Leadership and Management;AI Fundamentals for Non-Data Scientists;Kartik Hosanagar ;In this course, you will go in-depth to discover how Machine Learning is used to handle and interpret Big Data. You will get a detailed look at the various ways and methods to create algorithms to incorporate into your business with such tools as Teachable Machine and TensorFlow. You will also learn different ML methods, Deep Learning, as well as the limitations but also how to drive accuracy and use the best training data for your algorithms. You will then explore GANs and VAEs, using your newfound knowledge to engage with AutoML to help you start building algorithms that work to suit your needs. You will also see exclusive interviews with industry leaders, who manage Big Data for companies such as McDonald's and Visa. By the end of this course, you will have learned different ways to code, including how to use no-code tools, understand Deep Learning, how to measure and review errors in your algorithms, and how to use Big Data to not only maintain customer privacy but also how to use this data to develop different strategies that will drive your business.;3743;65
Business Strategy;Customer Analytics;Eric Bradlow ;Data about our browsing and buying patterns are everywhere.  From credit card transactions and online shopping carts, to customer loyalty programs and user-generated ratings/reviews, there is a staggering amount of data that can be used to describe our past buying behaviors, predict future ones, and prescribe new ways to influence future purchasing decisions. In this course, four of Wharton’s top marketing professors will provide an overview of key areas of customer analytics: descriptive analytics, predictive analytics, prescriptive analytics, and their application to real-world business practices including Amazon, Google, and Starbucks to name a few. This course provides an overview of the field of analytics so that you can make informed business decisions. It is an introduction to the theory of customer analytics, and is not intended to prepare learners to perform customer analytics.  SHOW ALL COURSE OUTLINE SHOW ALL;250516;11192
Business Essentials;Excel Skills for Business: Essentials;Nicky Bull ;In this first course of the specialization Excel Skills for Business, you will learn the essentials of Microsoft Excel. Within six weeks, you will be able to expertly navigate the Excel user interface, perform basic calculations with formulas and functions, professionally format spreadsheets, and create visualizations of data through charts and graphs. SHOW ALL COURSE OUTLINE SHOW ALL;750907;44815
Marketing;Data Analytics Methods for Marketing;Anke Audenaert;"This course explores common analytics methods used by marketers.  You’ll learn how to define a target audience using segmentation with K-means clustering.  You’ll also explore how linear regression can help marketers plan and forecast.  You’ll learn to evaluate the effectiveness of advertising using experiments as well as observational methods and you’ll explore methods to optimize your marketing mix; marketing mix modeling and attribution.  Finally, you’ll learn to evaluate sales funnel shapes, visualize and optimize them.  SHOW ALL COURSE OUTLINE SHOW ALL";7309;91
Data Analysis;Analyze Data to Answer Questions;Google Career Certificates;This is the fifth course in the Google Data Analytics Certificate. These courses will equip you with the skills needed to apply to introductory-level data analyst jobs. In this course, you’ll explore the “analyze” phase of the data analysis process. You’ll take what you’ve learned to this point and apply it to your analysis to make sense of the data you’ve collected. You’ll learn how to organize and format your data using spreadsheets and SQL to help you look at and think about your data in different ways. You’ll also find out how to perform complex calculations on your data to complete business objectives. You’ll learn how to use formulas, functions, and SQL queries as you conduct your analysis. Current Google data analysts will continue to instruct and provide you with hands-on ways to accomplish common data analyst tasks with the best tools and resources. SHOW ALL COURSE OUTLINE SHOW ALL;246180;6396
Business Essentials;Data Analysis and Presentation Skills: the PwC Approach Specialization;Alex Mannella;If you are a PwC Employee, gain access to the PwC Specialization and Courses for free using the instructions on Vantage.   This Specialization will help you get practical with data analysis, turning business intelligence into real-world outcomes. We'll explore how a combination of better understanding, filtering, and application of data can help you solve problems faster - leading to smarter and more effective decision-making. You’ll learn how to use Microsoft Excel, PowerPoint, and other common data analysis and communication tools, and perhaps most importantly, we'll help you to present data to others in a way that gets them engaged in your story and motivated to act. Please note: If you'd like to audit the courses in this Specialization, you'll need to enroll in each course separately and then you will see the audit option. This specialization was created by PricewaterhouseCoopers LLP with an address at 300 Madison Avenue, New York, New York, 10017.;139921;9404
Data Analysis;Introduction to Data Analytics for Business;David Torgerson;This course will expose you to the data analytics practices executed in the business world. We will explore such key areas as the analytical process, how data is created, stored, accessed, and how the organization works with data and creates the environment in which analytics can flourish. What you learn in this course will give you a strong foundation in all the areas that support analytics and will help you to better position yourself for success within your organization. You’ll develop skills and a perspective that will make you more productive faster and allow you to become a valuable asset to your organization.  This course also provides a basis for going deeper into advanced investigative and computational methods, which you have an opportunity to explore in future courses of the Data Analytics for Business specialization. SHOW ALL COURSE OUTLINE SHOW ALL;163441;3007
Business Strategy;Deep Learning for Business;Jong-Moon Chung;Your smartphone, smartwatch, and automobile (if it is a newer model) have AI (Artificial Intelligence) inside serving you every day. In the near future, more advanced “self-learning” capable DL (Deep Learning) and ML (Machine Learning) technology will be used in almost every aspect of your business and industry. So now is the right time to learn what DL and ML is and how to use it in advantage of your company. This course has three parts, where the first part focuses on DL and ML technology based future business strategy including details on new state-of-the-art products/services and open source DL software, which are the future enablers. The second part focuses on the core technologies of DL and ML systems, which include NN (Neural Network), CNN (Convolutional NN), and RNN (Recurrent NN) systems. The third part focuses on four TensorFlow Playground projects, where experience on designing DL NNs can be gained using an easy and fun yet very powerful application called the TensorFlow Playground. This course was designed to help you build business strategies and enable you to conduct technical planning on new DL and ML services and products. SHOW ALL COURSE OUTLINE SHOW ALL;32132;632
Math and Logic;Data Science Math Skills;Daniel Egger ;Data science courses contain math—no avoiding that! This course is designed to teach learners the basic math you will need in order to be successful in almost any data science math course and was created for learners who have basic math skills but may not have taken algebra or pre-calculus. Data Science Math Skills introduces the core math that data science is built upon, with no extra complexity, introducing unfamiliar ideas and math symbols one-at-a-time.  SHOW ALL COURSE OUTLINE SHOW ALL;337354;10789
Machine Learning;Data Science for Investment Professionals Specialization;Neil Govier, CFA ;This Specialization is uniquely tailored to the needs of investment professionals or those with investment industry knowledge who want to develop a basic, practical understanding of machine learning techniques and how they are used in the investment process. Through the three courses, you will learn techniques for presenting data and importance of the “data story”, produce data visualizations using Python, assess and apply probability concepts to investing scenarios, compare simple time-series models and understand their limitations, discover how machine learning applications can address investment problems, and understand how to apply the CFA Institute Ethical Decision-Making Framework to machine learning dilemmas. All that you learn in this Specialization will give you the knowledge and confidence to explain clearly and “translate” machine learning concepts and their application to real-world investment problems to a non-expert audience and clients.;3141;45
Data Analysis;Executive Data Science Specialization;Jeff Leek, PhD ;Assemble the right team, ask the right questions, and avoid the mistakes that derail data science projects.  In four intensive courses, you will learn what you need to know to begin assembling and leading a data science enterprise, even if you have never worked in data science before. You’ll get a crash course in data science so that you’ll be conversant in the field and understand your role as a leader. You’ll also learn how to recruit, assemble, evaluate, and develop a team with complementary skill sets and roles. You’ll learn the structure of the data science pipeline, the goals of each stage, and how to keep your team on target throughout. Finally, you’ll learn some down-to-earth practical skills that will help you overcome the common challenges that frequently derail data science projects.;59541;7033
Business Essentials;Excel Fundamentals for Data Analysis;Nicky Bull ;"As data becomes the modern currency, so the ability to analyse the data quickly and accurately has become of paramount importance. Excel with its extraordinarily broad range of features and capabilities is one of the most widely used programs for doing this. In the first course of our Excel Skills for Data Analysis and Visualization Specialization, you will learn the fundamentals of Excel for data analysis. When you have completed the course, you will be able to use a range of Excel tools and functions to clean and prepare data for analysis; automate data analysis with the help of Named Ranges and Tables; and use logical and lookup functions to transform, link and categorise data. SHOW ALL COURSE OUTLINE SHOW ALL";108127;2803
Data Analysis;Introduction to Big Data;Ilkay Altintas ;Interested in increasing your knowledge of the Big Data landscape?  This course is for those new to data science and interested in understanding why the Big Data Era has come to be.  It is for those who want to become conversant with the terminology and the core concepts behind big data problems, applications, and systems.  It is for those who want to start thinking about how Big Data might be useful in their business or career.  It provides an introduction to one of the most common frameworks, Hadoop, that has made big data analysis easier and more accessible -- increasing the potential for data to transform our world! SHOW ALL COURSE OUTLINE SHOW ALL;293352;10642
Data Analysis;Vital Skills for Data Science Specialization;Jane Wall ;"Vital Skills for Data Science introduces students to several areas that every data scientist should be familiar with.  Each of the topics is a field in itself.  This specialization provides a ""taste"" of each of these areas which will allow the student to determine if any of these areas is something they want to explore further. In this specialization, students will learn about different applications of data science and how to apply the steps in a data science process to real life data.  They will be introduced to the ethical questions every data scientist should be aware of when doing an analysis.  The field of cybersecurity makes the data scientist aware of how to protect their data from loss. This specialization can be taken for academic credit as part of CU Boulder’s Master of Science in Data Science (MS-DS) degree offered on the Coursera platform. The MS-DS is an interdisciplinary degree that brings together faculty from CU Boulder’s departments of Applied Mathematics, Computer Science, Information Science, and others. With performance-based admissions and no application process, the MS-DS is ideal for individuals with a broad range of undergraduate education and/or professional experience in computer science, information science, mathematics, and statistics. Learn more about the MS-DS program at https://www.coursera.org/degrees/master-of-science-data-science-boulder.  Logo image by JJ Ying on Unsplash";1924;32
Data Analysis;Creating Dashboards and Storytelling with Tableau;Govind Acharya ;Leveraging the visualizations you created in the previous course, Visual Analytics with Tableau, you will create dashboards that help you identify the story within your data, and you will discover how to use Storypoints to create a powerful story to leave a lasting impression with your audience. You will balance the goals of your stakeholders with the needs of your end-users, and be able to structure and organize your story for maximum impact. Throughout the course you will apply more advanced functions within Tableau, such as hierarchies, actions and parameters to guide user interactions.  For your final project, you will create a compelling narrative to be delivered in a meeting, as a static report, or in an interactive display online. SHOW ALL COURSE OUTLINE SHOW ALL;47250;910
Data Analysis;Linear Regression and Modeling;Mine Çetinkaya-Rundel;This course introduces simple and multiple linear regression models. These models allow you to assess the relationship between variables in a data set and a continuous response variable. Is there a relationship between the physical attractiveness of a professor and their student evaluation scores? Can we predict the test score for a child based on certain characteristics of his or her mother? In this course, you will learn the fundamental theory behind linear regression and, through data examples, learn to fit, examine, and utilize regression models to examine relationships between multiple variables, using the free statistical software R and RStudio. SHOW ALL COURSE OUTLINE SHOW ALL;86080;1610
Data Analysis;Introduction to Statistics;Guenther Walther;"Stanford's ""Introduction to Statistics"" teaches you statistical thinking concepts that are essential for learning from data and communicating insights. By the end of the course, you will be able to perform exploratory data analysis, understand key principles of sampling, and select appropriate tests of significance for multiple contexts. You will gain the foundational skills that prepare you to pursue more advanced topics in statistical thinking and machine learning. Topics include Descriptive Statistics, Sampling and Randomized Controlled Experiments, Probability, Sampling Distributions and the Central Limit Theorem, Regression, Common Tests of Significance, Resampling, Multiple Comparisons.";205599;1728
Probability and Statistics;Bayesian Statistics: Techniques and Models;Matthew Heiner;This is the second of a two-course sequence introducing the fundamentals of Bayesian statistics. It builds on the course Bayesian Statistics: From Concept to Data Analysis, which introduces Bayesian methods through use of simple conjugate models. Real-world data often require more sophisticated models to reach realistic conclusions. This course aims to expand our “Bayesian toolbox” with more general models, and computational techniques to fit them. In particular, we will introduce Markov chain Monte Carlo (MCMC) methods, which allow sampling from posterior distributions that have no analytical solution. We will use the open-source, freely available software R (some experience is assumed, e.g., completing the previous course in R) and JAGS (no experience required). We will learn how to construct, fit, assess, and compare Bayesian statistical models to answer scientific questions involving continuous, binary, and count data. This course combines lecture videos, computer demonstrations, readings, exercises, and discussion boards to create an active learning experience. The lectures provide some of the basic mathematical development, explanations of the statistical modeling process, and a few basic modeling techniques commonly used by statisticians. Computer demonstrations provide concrete, practical walkthroughs. Completion of this course will give you access to a wide range of Bayesian analytical tools, customizable to your data. SHOW ALL COURSE OUTLINE SHOW ALL;50295;449
Probability and Statistics;Improving your statistical inferences;Daniel Lakens;This course aims to help you to draw better statistical inferences from empirical research. First, we will discuss how to correctly interpret p-values, effect sizes, confidence intervals, Bayes Factors, and likelihood ratios, and how these statistics answer different questions you might be interested in. Then, you will learn how to design experiments where the false positive rate is controlled, and how to decide upon the sample size for your study, for example in order to achieve high statistical power. Subsequently, you will learn how to interpret evidence in the scientific literature given widespread publication bias, for example by learning about p-curve analysis. Finally, we will talk about how to do philosophy of science, theory construction, and cumulative science, including how to perform replication studies, why and how to pre-register your experiment, and how to share your results following Open Science principles.  SHOW ALL COURSE OUTLINE SHOW ALL;65968;744
Data Analysis;Bayesian Statistics;Mine Çetinkaya-Rundel ;This course describes Bayesian statistics, in which one's inferences about parameters or hypotheses are updated as evidence accumulates. You will learn to use Bayes’ rule to transform prior probabilities into posterior probabilities, and be introduced to the underlying theory and perspective of the Bayesian paradigm. The course will apply Bayesian methods to several practical problems, to show end-to-end Bayesian analyses that move from framing the question to building models to eliciting prior probabilities to implementing in R (free statistical software) the final posterior distribution. Additionally, the course will introduce credible regions, Bayesian comparisons of means and proportions, Bayesian regression and inference using multiple models, and discussion of Bayesian prediction. SHOW ALL COURSE OUTLINE SHOW ALL;71631;784
Probability and Statistics;Inferential Statistics;Mine Çetinkaya-Rundel;This course covers commonly used statistical inference methods for numerical and categorical data. You will learn how to set up and perform hypothesis tests, interpret p-values, and report the results of your analysis in a way that is interpretable for clients or the public. Using numerous data examples, you will learn to report estimates of quantities in a way that expresses the uncertainty of the quantity of interest. You will be guided through installing and using R and RStudio (free statistical software), and will use this software for lab exercises and a final project. The course introduces practical tools for performing data analysis and explores the fundamental concepts necessary to interpret and report results for both categorical and numerical data SHOW ALL COURSE OUTLINE SHOW ALL;104513;2507
